FID_1,OBJECTID,STATION_ID,STATION_NA,WATERBODY_,COMMENTS,LATITUDE,LONGITUDE,RESULT_COU,BEGIN_DATE,END_DATE,TMDL_RUN,WATER_QUAL,BIOLOGY_ST,FID_2,FID_TidalC,OBJECTID_1,Name,CreekID,Total_m,FID_WBID_R,OBJECTID_2,FID_Master,HUC,WBID,DISTRICT,PLANUNIT,GROUP_NUM,GROUP_NAME,BASIN_1,WBUNIT,BODY,CLASS,CHANGES,WBID_Edits,Miles,ParentWBID,areaPH,Acres,Shape_Leng,Shape_Area,Distance
2678,92519,21FLTPA 27302198224059,"MC-2 Mill Creek, Trib of Manatee River",1872B,"Reassigned from 1872 to 1872B (due to WBID revision), Run 48 - P.Flores",27.50608000000,-82.40164000000,110.00000000000,2002.00000000000,2002.00000000000,,1.00000000000,0.00000000000,381,208,216,Mill Creek,MC13,41269.94046080000,2258,2165,1355,03100202,1872B,SWD,Manatee River,Group 2,Tampa Bay Tributaries,MILL CREEK (FRESHWATER SEGMENT),miles,STREAM,3F,,"WBID created, Run 48 - P.Flores",21.96300000000,,35075702.37160000000,8667.39481475000,30892.00543390000,35075702.37160000000,21.52140268
196,8871,21FLA   24010393,WNMC-3 GATES CR,1874,,27.51210000000,-82.42510000000,270.00000000000,1971.00000000000,1976.00000000000,,1.00000000000,0.00000000000,385,209,217,Gates Creek,MC14,16457.83803610000,3853,3720,3336,03100202,1874,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GATES CREEK,miles,STREAM,3F,,,7.04200000000,,10452991.20870000000,2582.99038010000,16260.13972470000,10452991.20870000000,169.55175129
1512,54520,21FLMANA24010393,WNMC-3 MANATEE R GATES CR UP MAN R RD,1874,,27.51210000000,-82.42510000000,270.00000000000,1971.00000000000,1976.00000000000,,1.00000000000,0.00000000000,385,209,217,Gates Creek,MC14,16457.83803610000,3853,3720,3336,03100202,1874,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GATES CREEK,miles,STREAM,3F,,,7.04200000000,,10452991.20870000000,2582.99038010000,16260.13972470000,10452991.20870000000,169.55175129
1522,54617,21FLMANAGA1,GA1,1874,"New Station assigned to 1874, Run 45 - P.Homann",27.50181000000,-82.42766000000,1853.00000000000,2011.00000000000,2020.00000000000,Run 45,1.00000000000,0.00000000000,385,209,217,Gates Creek,MC14,16457.83803610000,3853,3720,3336,03100202,1874,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GATES CREEK,miles,STREAM,3F,,,7.04200000000,,10452991.20870000000,2582.99038010000,16260.13972470000,10452991.20870000000,21.11381217
1036,34553,21FLGFWFTBM960710,,1848B,,27.51500000000,-82.47170000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,392,215,223,,MC21,3931.83062825000,3550,3396,3995,03100202,1848B,SWD,Manatee River,Group 2,Tampa Bay Tributaries,MANATEE RIVER ABOVE BRADEN RIVER,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34; Waterbody Name revised, Run 50 - P.Homann",,3.95749000000,,66630858.09640000000,16464.84360740000,55256.66234070000,66630858.09640000000,99.88314271
881,30269,21FLGFWFTBM000373,,1848B,,27.51700000000,-82.47380000000,5.00000000000,2000.00000000000,2000.00000000000,,1.00000000000,0.00000000000,394,216,224,,MC22,2174.79695992000,3550,3396,3995,03100202,1848B,SWD,Manatee River,Group 2,Tampa Bay Tributaries,MANATEE RIVER ABOVE BRADEN RIVER,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34; Waterbody Name revised, Run 50 - P.Homann",,3.95749000000,,66630858.09640000000,16464.84360740000,55256.66234070000,66630858.09640000000,52.94089091
883,30394,21FLGFWFTBM000499,,1848B,,27.51770000000,-82.47320000000,5.00000000000,2000.00000000000,2000.00000000000,,1.00000000000,0.00000000000,394,216,224,,MC22,2174.79695992000,3550,3396,3995,03100202,1848B,SWD,Manatee River,Group 2,Tampa Bay Tributaries,MANATEE RIVER ABOVE BRADEN RIVER,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34; Waterbody Name revised, Run 50 - P.Homann",,3.95749000000,,66630858.09640000000,16464.84360740000,55256.66234070000,66630858.09640000000,32.61728798
980,33155,21FLGFWFTBM010911081,,1848B,"Assigned to 1848B, Run 44 - P.Homann",27.51788000000,-82.47268000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,394,216,224,,MC22,2174.79695992000,3550,3396,3995,03100202,1848B,SWD,Manatee River,Group 2,Tampa Bay Tributaries,MANATEE RIVER ABOVE BRADEN RIVER,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34; Waterbody Name revised, Run 50 - P.Homann",,3.95749000000,,66630858.09640000000,16464.84360740000,55256.66234070000,66630858.09640000000,75.10009836
1169,37448,21FLGFWFTBM990099,,1848B,,27.51870000000,-82.47170000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,394,216,224,,MC22,2174.79695992000,3550,3396,3995,03100202,1848B,SWD,Manatee River,Group 2,Tampa Bay Tributaries,MANATEE RIVER ABOVE BRADEN RIVER,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34; Waterbody Name revised, Run 50 - P.Homann",,3.95749000000,,66630858.09640000000,16464.84360740000,55256.66234070000,66630858.09640000000,193.25862109
970,32935,21FLGFWFTBM010808011,,1848B,"Assigned to 1848B, Run 44 - P.Homann",27.51457000000,-82.48425000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,397,217,225,Cypress Strand,MC23,13824.91590070000,3550,3396,3995,03100202,1848B,SWD,Manatee River,Group 2,Tampa Bay Tributaries,MANATEE RIVER ABOVE BRADEN RIVER,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34; Waterbody Name revised, Run 50 - P.Homann",,3.95749000000,,66630858.09640000000,16464.84360740000,55256.66234070000,66630858.09640000000,77.25512483
1044,34718,21FLGFWFTBM960876,,1848B,,27.51130000000,-82.48020000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,397,217,225,Cypress Strand,MC23,13824.91590070000,3550,3396,3995,03100202,1848B,SWD,Manatee River,Group 2,Tampa Bay Tributaries,MANATEE RIVER ABOVE BRADEN RIVER,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34; Waterbody Name revised, Run 50 - P.Homann",,3.95749000000,,66630858.09640000000,16464.84360740000,55256.66234070000,66630858.09640000000,198.38942859
1021,34166,21FLGFWFTBM960320,,1848B,,27.51170000000,-82.49000000000,5.00000000000,1996.00000000000,1996.00000000000,,1.00000000000,0.00000000000,399,218,226,,MC24,4416.63929825000,3550,3396,3995,03100202,1848B,SWD,Manatee River,Group 2,Tampa Bay Tributaries,MANATEE RIVER ABOVE BRADEN RIVER,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34; Waterbody Name revised, Run 50 - P.Homann",,3.95749000000,,66630858.09640000000,16464.84360740000,55256.66234070000,66630858.09640000000,133.18727766
981,33159,21FLGFWFTBM010911121,,1876,"Assigned to 1876, Run 44 - P.Homann",27.49245000000,-82.51142000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,401,219,227,,MC26,791.61493335200,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,139.14911346
1165,37239,21FLGFWFTBM981053,,1876,,27.49420000000,-82.51320000000,5.00000000000,1998.00000000000,1998.00000000000,,1.00000000000,0.00000000000,401,219,227,,MC26,791.61493335200,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,177.08373791
1181,37645,21FLGFWFTBM990296,,1876,,27.49230000000,-82.51080000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,401,219,227,,MC26,791.61493335200,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,167.16002394
1196,37950,21FLGFWFTBM990603,,1876,,27.49330000000,-82.50930000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,401,219,227,,MC26,791.61493335200,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,111.39616811
1201,38042,21FLGFWFTBM990695,,1876,,27.49230000000,-82.51120000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,401,219,227,,MC26,791.61493335200,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,158.29519613
1215,38358,21FLGFWFTBM991012,,1876,,27.49230000000,-82.51130000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,401,219,227,,MC26,791.61493335200,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,156.78768071
932,31756,21FLGFWFTBM010208131,,1876,"Assigned to 1876, Run 44 - P.Homann",27.48107000000,-82.49448000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,402,220,228,,MC27,989.18441361800,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,137.13006293
965,32728,21FLGFWFTBM010708101,,1876,"Assigned to 1876, Run 44 - P.Homann",27.47988000000,-82.49420000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,402,220,228,,MC27,989.18441361800,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,162.41414514
1166,37342,21FLGFWFTBM981156,,1876,,27.48100000000,-82.49470000000,2.00000000000,1998.00000000000,1998.00000000000,,1.00000000000,0.00000000000,402,220,228,,MC27,989.18441361800,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,158.37208015
1182,37647,21FLGFWFTBM990298,,1876,,27.47980000000,-82.49420000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,402,220,228,,MC27,989.18441361800,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,169.10455206
1279,40461,21FLGW  26906,SW2-SS-2062 UNKNOWN SMALL STREAM,1876,J Hand 6/2006  - Paul Kurisko 12/5/08,27.46274000000,-82.48977000000,20.00000000000,2005.00000000000,2005.00000000000,,1.00000000000,0.00000000000,403,221,229,,MC28,4134.29780981000,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,16.39775111
194,8861,21FLA   24010374,BRADEN R AT G.S. CAMP DOCK,1876A,,27.46170000000,-82.49520000000,1208.00000000000,1966.00000000000,1987.00000000000,,1.00000000000,0.00000000000,404,222,230,Gap Creek,MC29,6430.44028662000,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,14.45593834
1183,37648,21FLGFWFTBM990299,,1876,,27.46550000000,-82.49350000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,404,222,230,Gap Creek,MC29,6430.44028662000,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,174.60452110
1510,54505,21FLMANA24010374,WBR-4 BRADEN R AT GIRL SCOUT CAMP ON 52ND ST,1876A,,27.46170000000,-82.49520000000,1208.00000000000,1966.00000000000,1987.00000000000,,1.00000000000,0.00000000000,404,222,230,Gap Creek,MC29,6430.44028662000,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,14.45593834
46,2018,112WRD  02300056,GAP CREEK NEAR BRADENTON FL,1899,"Lat/Longs updated based on values from USGS, Run 58 - R.Stuart",27.44532000000,-82.51565000000,580.00000000000,1995.00000000000,1997.00000000000,,1.00000000000,0.00000000000,405,222,230,Gap Creek,MC29,6430.44028662000,3205,3042,4034,03100202,1899,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GAP CREEK,miles,STREAM,3F,,,10.31700000000,,21239907.65540000000,5248.49548351000,29411.25917770000,21239907.65540000000,18.73482744
47,2019,112WRD  02300058,GAP CREEK NEAR ONECO FL,1899,"Lat/Longs updated based on values from USGS, Run 58 - R.Stuart",27.44671000000,-82.51010000000,19.00000000000,1962.00000000000,1995.00000000000,,1.00000000000,0.00000000000,405,222,230,Gap Creek,MC29,6430.44028662000,3205,3042,4034,03100202,1899,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GAP CREEK,miles,STREAM,3F,,,10.31700000000,,21239907.65540000000,5248.49548351000,29411.25917770000,21239907.65540000000,40.46141797
193,8860,21FLA   24010373,WBR-3 BRADEN R JEFFS CR,1899,,27.44680000000,-82.50410000000,1872.00000000000,1966.00000000000,1987.00000000000,,1.00000000000,0.00000000000,405,222,230,Gap Creek,MC29,6430.44028662000,3205,3042,4034,03100202,1899,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GAP CREEK,miles,STREAM,3F,,,10.31700000000,,21239907.65540000000,5248.49548351000,29411.25917770000,21239907.65540000000,68.67229975
1509,54504,21FLMANA24010373,WBR-3 BRADEN R JEFFS CR AT 45TH ST EAST BRIDGE,1899,,27.44680000000,-82.50410000000,1872.00000000000,1966.00000000000,1987.00000000000,,1.00000000000,0.00000000000,405,222,230,Gap Creek,MC29,6430.44028662000,3205,3042,4034,03100202,1899,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GAP CREEK,miles,STREAM,3F,,,10.31700000000,,21239907.65540000000,5248.49548351000,29411.25917770000,21239907.65540000000,68.67229975
1523,54620,21FLMANAGP,GP,1899,"New station assigned to 1899, Run 61 - P.Homann",27.44700000000,-82.50541000000,142.00000000000,2020.00000000000,2020.00000000000,Run 61,1.00000000000,0.00000000000,405,222,230,Gap Creek,MC29,6430.44028662000,3205,3042,4034,03100202,1899,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GAP CREEK,miles,STREAM,3F,,,10.31700000000,,21239907.65540000000,5248.49548351000,29411.25917770000,21239907.65540000000,5.15576446
2024,82326,21FLSWFD890054,Gap Creek at 45th Street East,1899,"New station assigned to 1899, Run 58 - R.Stuart",27.44697000000,-82.50554000000,311.00000000000,2017.00000000000,2020.00000000000,Run 58,1.00000000000,0.00000000000,405,222,230,Gap Creek,MC29,6430.44028662000,3205,3042,4034,03100202,1899,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GAP CREEK,miles,STREAM,3F,,,10.31700000000,,21239907.65540000000,5248.49548351000,29411.25917770000,21239907.65540000000,6.95340603
2615,92047,21FLTPA 24010070,TP108 - GAP CREEK,1899,Added 8/20/03,27.44667000000,-82.50422000000,305.00000000000,1998.00000000000,2016.00000000000,,1.00000000000,0.00000000000,405,222,230,Gap Creek,MC29,6430.44028662000,3205,3042,4034,03100202,1899,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GAP CREEK,miles,STREAM,3F,,,10.31700000000,,21239907.65540000000,5248.49548351000,29411.25917770000,21239907.65540000000,77.63493235
2665,92501,21FLTPA 272637868230409,GJC-5 Unnamed tributary to Gap Creek/Jeff's Creek,1899,Added 8/20/03,27.44385000000,-82.51138000000,10.00000000000,2002.00000000000,2002.00000000000,,1.00000000000,0.00000000000,405,222,230,Gap Creek,MC29,6430.44028662000,3205,3042,4034,03100202,1899,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GAP CREEK,miles,STREAM,3F,,,10.31700000000,,21239907.65540000000,5248.49548351000,29411.25917770000,21239907.65540000000,0.15467393
2666,92502,21FLTPA 272646068230395,"GJC-4 Gap Creek/Jeff's Creek, Trib of Braden",1899,Added 8/20/03,27.44611000000,-82.51111000000,40.00000000000,2002.00000000000,2002.00000000000,,1.00000000000,0.00000000000,405,222,230,Gap Creek,MC29,6430.44028662000,3205,3042,4034,03100202,1899,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GAP CREEK,miles,STREAM,3F,,,10.31700000000,,21239907.65540000000,5248.49548351000,29411.25917770000,21239907.65540000000,35.37245184
2867,93403,21FLTPA G2SW0030,Gap Crk @ 45th St,1899,"New Station assigned to 1899, Run 54 - P.Homann",27.44733000000,-82.50437000000,573.00000000000,2017.00000000000,2019.00000000000,Run 54,1.00000000000,1.00000000000,405,222,230,Gap Creek,MC29,6430.44028662000,3205,3042,4034,03100202,1899,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GAP CREEK,miles,STREAM,3F,,,10.31700000000,,21239907.65540000000,5248.49548351000,29411.25917770000,21239907.65540000000,4.12823399
2878,93479,21FLTPA G2SW0110,Gap Creek at 37th St. E.,1899,"New station assigned to 1899, Run 57 - R.Stuart",27.44590000000,-82.51470000000,326.00000000000,2019.00000000000,2019.00000000000,Run 57,1.00000000000,1.00000000000,405,222,230,Gap Creek,MC29,6430.44028662000,3205,3042,4034,03100202,1899,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GAP CREEK,miles,STREAM,3F,,,10.31700000000,,21239907.65540000000,5248.49548351000,29411.25917770000,21239907.65540000000,5.08487939
2916,93792,21FLTPA TP108,Gap Creek Reference Site,1899,"New station assigned to 1899, Run 53 - P.Homann",27.44670000000,-82.50430000000,0.00000000000,0.00000000000,0.00000000000,Run 53,0.00000000000,1.00000000000,405,222,230,Gap Creek,MC29,6430.44028662000,3205,3042,4034,03100202,1899,SWD,Manatee River,Group 2,Tampa Bay Tributaries,GAP CREEK,miles,STREAM,3F,,,10.31700000000,,21239907.65540000000,5248.49548351000,29411.25917770000,21239907.65540000000,71.59436545
1225,38577,21FLGFWFTBM991231,,1876A,,27.45620000000,-82.49070000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,406,222,230,Gap Creek,MC29,6430.44028662000,3468,3344,3786,03100202,1876A,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER NEAR GIRL SCOUT CAMP,,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.00000000000,,613851.74521400000,151.68606966500,4243.91005630000,613851.74521400000,173.94277074
882,30279,21FLGFWFTBM000383,,1876,,27.48320000000,-82.51780000000,5.00000000000,2000.00000000000,2000.00000000000,,1.00000000000,0.00000000000,408,223,231,Sugarhouse Creek,MC30,10121.20625800000,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,87.04163028
1220,38481,21FLGFWFTBM991135,,1876,,27.48350000000,-82.51720000000,5.00000000000,1999.00000000000,1999.00000000000,,1.00000000000,0.00000000000,408,223,231,Sugarhouse Creek,MC30,10121.20625800000,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,143.26109383
48,2020,112WRD  02300062,GLEN CREEK NEAR BRADENTON FL,1887,"Assigned to 1887, Run 46 - P.Homann; Lat/Longs updated based on values from USGS, Run 58 - R.Stuart",27.47921000000,-82.52982000000,483.00000000000,1995.00000000000,1997.00000000000,,1.00000000000,0.00000000000,411,223,231,Sugarhouse Creek,MC30,10121.20625800000,4319,4215,4020,03100202,1887,SWD,Manatee River,Group 2,Tampa Bay Tributaries,SUGARHOUSE CREEK,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 43 - P.Homann; Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 58 - B.Spencer",,0.00935000000,,9507820.01443000000,2349.43349159000,14614.65365610000,9507820.01443000000,6.10708093
195,8862,21FLA   24010375,BRADEN R RUN SUGARH CR S DISP SI,1887,,27.47850000000,-82.52980000000,44.00000000000,1966.00000000000,1973.00000000000,,1.00000000000,0.00000000000,411,223,231,Sugarhouse Creek,MC30,10121.20625800000,4319,4215,4020,03100202,1887,SWD,Manatee River,Group 2,Tampa Bay Tributaries,SUGARHOUSE CREEK,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 43 - P.Homann; Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 58 - B.Spencer",,0.00935000000,,9507820.01443000000,2349.43349159000,14614.65365610000,9507820.01443000000,61.46485298
966,32732,21FLGFWFTBM010708141,,1887,"Assigned to 1887, Run 44 - P.Homann",27.48137000000,-82.51973000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,411,223,231,Sugarhouse Creek,MC30,10121.20625800000,4319,4215,4020,03100202,1887,SWD,Manatee River,Group 2,Tampa Bay Tributaries,SUGARHOUSE CREEK,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 43 - P.Homann; Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 58 - B.Spencer",,0.00935000000,,9507820.01443000000,2349.43349159000,14614.65365610000,9507820.01443000000,1.50581162
995,33491,21FLGFWFTBM011103101,,1887,"Assigned to 1887, Run 44 - P.Homann",27.48117000000,-82.51957000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,411,223,231,Sugarhouse Creek,MC30,10121.20625800000,4319,4215,4020,03100202,1887,SWD,Manatee River,Group 2,Tampa Bay Tributaries,SUGARHOUSE CREEK,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 43 - P.Homann; Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 58 - B.Spencer",,0.00935000000,,9507820.01443000000,2349.43349159000,14614.65365610000,9507820.01443000000,20.06555034
1507,54489,21FLMANA24010320,WN-22 WARES CREEK AT 17TH AVE W,1848D1,"Reassigned from 1848D to 1848D1, Run 45 - K.ODonnell",27.48460000000,-82.54730000000,2660.00000000000,1973.00000000000,1987.00000000000,,1.00000000000,0.00000000000,411,223,231,Sugarhouse Creek,MC30,10121.20625800000,4319,4215,4020,03100202,1887,SWD,Manatee River,Group 2,Tampa Bay Tributaries,SUGARHOUSE CREEK,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 43 - P.Homann; Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 58 - B.Spencer",,0.00935000000,,9507820.01443000000,2349.43349159000,14614.65365610000,9507820.01443000000,35.48370986
1511,54506,21FLMANA24010375,WBR-5 BRADEN R SUGARHOUSE CR S OF DISP SITE,1887,,27.47850000000,-82.52980000000,44.00000000000,1966.00000000000,1973.00000000000,,1.00000000000,0.00000000000,411,223,231,Sugarhouse Creek,MC30,10121.20625800000,4319,4215,4020,03100202,1887,SWD,Manatee River,Group 2,Tampa Bay Tributaries,SUGARHOUSE CREEK,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 43 - P.Homann; Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 58 - B.Spencer",,0.00935000000,,9507820.01443000000,2349.43349159000,14614.65365610000,9507820.01443000000,61.46485298
1528,54664,21FLMANASC1,SC1,1887,"New station assigned to 1887, Run 53 - P.Homann",27.47669000000,-82.51951000000,1222.00000000000,2015.00000000000,2020.00000000000,Run 53,1.00000000000,0.00000000000,411,223,231,Sugarhouse Creek,MC30,10121.20625800000,4319,4215,4020,03100202,1887,SWD,Manatee River,Group 2,Tampa Bay Tributaries,SUGARHOUSE CREEK,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 43 - P.Homann; Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 58 - B.Spencer",,0.00935000000,,9507820.01443000000,2349.43349159000,14614.65365610000,9507820.01443000000,13.15567117
897,30753,21FLGFWFTBM000866,,1876,,27.48850000000,-82.52350000000,5.00000000000,2000.00000000000,2000.00000000000,,1.00000000000,0.00000000000,412,224,232,,MC31,1505.28885389000,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,94.16914025
905,31096,21FLGFWFTBM001209,,1876,,27.48900000000,-82.52200000000,5.00000000000,2000.00000000000,2000.00000000000,,1.00000000000,0.00000000000,412,224,232,,MC31,1505.28885389000,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,196.16663516
1151,36811,21FLGFWFTBM980625,,1876,,27.48920000000,-82.52270000000,5.00000000000,1998.00000000000,1998.00000000000,,1.00000000000,0.00000000000,412,224,232,,MC31,1505.28885389000,1682,1535,1897,03100202,1876,SWD,Manatee River,Group 2,Tampa Bay Tributaries,BRADEN RIVER BELOW WARD LAKE,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.97440000000,,20829416.81460000000,5147.06098770000,25798.51099440000,20829416.81460000000,185.53275660
