FID_TidalC,OBJECTID,Name,CreekID,Total_m,slope,LDI_WS,WS_SoilA,WS_Soilb,WS_Soilc,WS_Soild,WS_Soil_,phos_wbid,Pass_Dist_,TN_UAL,TP_UAL,H2o_UAL,TN_Load,TP_Load,H2o_Load,Shape_Leng,LDI_Buffer,Class,Acres_Buff,Acres_WS,FID_WBID_R,OBJECTID_1,FID_Master,HUC,WBID,DISTRICT,PLANUNIT,GROUP_NUM,GROUP_NAME,BASIN_1,WBUNIT,BODY,CLASS_1,CHANGES,WBID_Edits,Miles,ParentWBID,areaPH,Acres,Shape_Le_1,Shape_Area,OpenWater
264,265,Long Branch,PC17,6478.28425840000,0.00003062520,7.21644709470,0.16097473510,0.00000000000,,0.63545339500,0.20357186990,536.59100000000,50303.34372000000,1.84874232600,0.36058544970,1403.29814940000,93574.73618800000,18251.15801800000,71028424.17500000000,6482.88352326000,6.46079813110,B,153.30585238000,50615.34799800000,2935,2832,3819,03100206,1627,SWD,Coastal Old Tampa Bay Tributary,Group 1,Tampa Bay,LONG BRANCH,miles,STREAM,3F,,,3.54500000000,,5079557.71111000000,1255.18604589000,10258.29434090000,5079557.71111000000,
264,265,Long Branch,PC17,6478.28425840000,0.00003062520,7.21644709470,0.16097473510,0.00000000000,,0.63545339500,0.20357186990,536.59100000000,50303.34372000000,1.84874232600,0.36058544970,1403.29814940000,93574.73618800000,18251.15801800000,71028424.17500000000,6482.88352326000,6.46079813110,B,153.30585238000,50615.34799800000,3023,2931,3340,03100207,1618D,SWD,Anclote River / Coastal Pinellas County,Group 5,Springs Coast,SEMINOLE BYPASS CANAL,miles,STREAM,3F,"Waterbody Name revised, Run 54 - R.Wiwi","WBID created, Run 25 - K.Petrus",8.74200000000,,28252647.79460000000,6981.38131073000,31440.74753680000,28252647.79460000000,
264,265,Long Branch,PC17,6478.28425840000,0.00003062520,7.21644709470,0.16097473510,0.00000000000,,0.63545339500,0.20357186990,536.59100000000,50303.34372000000,1.84874232600,0.36058544970,1403.29814940000,93574.73618800000,18251.15801800000,71028424.17500000000,6482.88352326000,6.46079813110,B,153.30585238000,50615.34799800000,6195,6162,3192,03100206,1627B,SWD,Coastal Old Tampa Bay Tributary,Group 1,Tampa Bay,LONG BRANCH (TIDAL),sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID created, Run 5 - K.Petrus; WBID modified, Run 40 - K.ODonnell",0.00303000000,,1407840.23554000000,347.88489844700,6569.57114090000,1407840.23554000000,
265,266,Allen Creek,PC18,10513.15125000000,0.00003381230,7.02537361670,0.24039502150,0.00000000000,,0.58385507400,0.17574990460,536.59100000000,52425.94803000000,1.60269475310,0.33086844200,1337.40980580000,29774.17539900000,6146.73193840000,24845825.48300000000,10510.66839180000,7.22258953880,B,216.00167812000,18577.57089500000,371,198,755,03100206,1604B1,SWD,Coastal Old Tampa Bay Tributary,Group 1,Tampa Bay,ALLEN CREEK,miles,STREAM,3F,"WBID created (split 1604B), Run 55 - B.Spencer","WBID created, Run 25; WBID modified, Run 40 - K.ODonnell",2.70800000000,,10677765.66640000000,2638.53335821000,23407.02588800000,10677765.66640000000,
265,266,Allen Creek,PC18,10513.15125000000,0.00003381230,7.02537361670,0.24039502150,0.00000000000,,0.58385507400,0.17574990460,536.59100000000,52425.94803000000,1.60269475310,0.33086844200,1337.40980580000,29774.17539900000,6146.73193840000,24845825.48300000000,10510.66839180000,7.22258953880,B,216.00167812000,18577.57089500000,5017,6509,3705,03100206,1558H,SWD,Old Tampa Bay,Group 1,Tampa Bay,OLD TAMPA BAY,sq. miles,ESTUARY,2,,"WBID modified, Run 42 - J.Rich-Zeisler; WBID modified, Run 60 - B.Spencer",33.25172000000,,89686773.22370000000,22142.31126340000,56690.52872110000,89686773.22370000000,
265,266,Allen Creek,PC18,10513.15125000000,0.00003381230,7.02537361670,0.24039502150,0.00000000000,,0.58385507400,0.17574990460,536.59100000000,52425.94803000000,1.60269475310,0.33086844200,1337.40980580000,29774.17539900000,6146.73193840000,24845825.48300000000,10510.66839180000,7.22258953880,B,216.00167812000,18577.57089500000,5917,5837,755,03100206,1604B2,SWD,Coastal Old Tampa Bay Tributary,Group 1,Tampa Bay,ALLEN CREEK CANAL,miles,STREAM,3F,"WBID created (split 1604B), Run 55 - B.Spencer","WBID created (split 1604B), Run 55 - B.Spencer",1.54500000000,,2106874.23798000000,520.61996227800,8497.16258033000,2106874.23798000000,
265,266,Allen Creek,PC18,10513.15125000000,0.00003381230,7.02537361670,0.24039502150,0.00000000000,,0.58385507400,0.17574990460,536.59100000000,52425.94803000000,1.60269475310,0.33086844200,1337.40980580000,29774.17539900000,6146.73193840000,24845825.48300000000,10510.66839180000,7.22258953880,B,216.00167812000,18577.57089500000,6168,6126,754,03100206,1604,SWD,Coastal Old Tampa Bay Tributary,Group 1,Tampa Bay,ALLEN CREEK (TIDAL),sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 42 - K.ODonnell",0.12057000000,,6449625.31574000000,1593.73712397000,16368.95801310000,6449625.31574000000,
266,267,Mullet Creek,PC19,3020.19147350000,0.00007509380,7.02537361670,0.24039502150,0.00000000000,,0.58385507400,0.17574990460,536.59100000000,53800.27697000000,1.60269475310,0.33086844200,1337.40980580000,29774.17539900000,6146.73193840000,24845825.48300000000,3020.49688636000,6.47385144150,B,70.43700836500,18577.57089500000,1455,1273,134,03100206,1575A,SWD,Coastal Old Tampa Bay Tributary,Group 1,Tampa Bay,MULLET CREEK,miles,STREAM,3F,,"WBID created, Run 25 - K.Petrus",1.49300000000,,7426526.43542000000,1835.13464780000,11919.64337690000,7426526.43542000000,
266,267,Mullet Creek,PC19,3020.19147350000,0.00007509380,7.02537361670,0.24039502150,0.00000000000,,0.58385507400,0.17574990460,536.59100000000,53800.27697000000,1.60269475310,0.33086844200,1337.40980580000,29774.17539900000,6146.73193840000,24845825.48300000000,3020.49688636000,6.47385144150,B,70.43700836500,18577.57089500000,6166,6124,133,03100206,1575,SWD,Coastal Old Tampa Bay Tributary,Group 1,Tampa Bay,MULLET CREEK TIDAL,sq. miles,ESTUARY,3M,,"WBID modified, Run 25 - K.Petrus",0.00162000000,,232760.86561300000,57.51646248780,2207.75346740000,232760.86561300000,
267,268,Bishop Creek,PC20,4418.18362570000,0.00014384140,7.02537361670,0.24039502150,0.00000000000,,0.58385507400,0.17574990460,536.59100000000,56409.58860000000,1.60269475310,0.33086844200,1337.40980580000,29774.17539900000,6146.73193840000,24845825.48300000000,4420.26246125000,5.58768558930,B,104.99397062000,18577.57089500000,950,748,757,03100206,1569A,SWD,Coastal Old Tampa Bay Tributary,Group 1,Tampa Bay,BISHOP CREEK,miles,STREAM,3F,,"WBID created, Run 25 - K.Petrus",1.53100000000,,3501575.11761000000,865.25805517300,10197.39259720000,3501575.11761000000,
267,268,Bishop Creek,PC20,4418.18362570000,0.00014384140,7.02537361670,0.24039502150,0.00000000000,,0.58385507400,0.17574990460,536.59100000000,56409.58860000000,1.60269475310,0.33086844200,1337.40980580000,29774.17539900000,6146.73193840000,24845825.48300000000,4420.26246125000,5.58768558930,B,104.99397062000,18577.57089500000,6170,6128,756,03100206,1569,SWD,Coastal Old Tampa Bay Tributary,Group 1,Tampa Bay,BISHOP CREEK (TIDAL),sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34",,0.00467000000,,256997.48783800000,63.50546226830,2154.36596737000,256997.48783800000,
268,269,Mobbly Bayou,PC21,1282.04540230000,0.00000000000,4.17281662420,0.05760887080,0.00000000000,,0.85366149090,0.08872963830,536.59100000000,54665.19487000000,1.60269475310,0.33086844200,1337.40980580000,34615.27623300000,7146.15337370000,28885606.43000000000,1282.68553066000,1.01432662620,D,19.16266953400,21598.17155800000,249,1283,2585,03100206,1558I,SWD,Old Tampa Bay,Group 1,Tampa Bay,OLD TAMPA BAY,sq. miles,ESTUARY,2,,"WBID modified, Run 25 - T.Singleton; WBID modified, Run 55 - J.Mostyn",13.81530000000,,36369533.98430000000,8987.10756898000,45910.43141610000,36369533.98430000000,
268,269,Mobbly Bayou,PC21,1282.04540230000,0.00000000000,4.17281662420,0.05760887080,0.00000000000,,0.85366149090,0.08872963830,536.59100000000,54665.19487000000,1.60269475310,0.33086844200,1337.40980580000,34615.27623300000,7146.15337370000,28885606.43000000000,1282.68553066000,1.01432662620,D,19.16266953400,21598.17155800000,4998,6118,1519,03100206,1546,SWD,Coastal Old Tampa Bay Tributary,Group 1,Tampa Bay,MOBBLY BAYOU,sq. miles,ESTUARY,3M,,"WBID modified, Run 55 - J.Mostyn",0.02381000000,,7099501.66113000000,1754.32506620000,17485.03997290000,7099501.66113000000,
269,270,,PC22,871.86704050000,0.00020349430,5.42096571230,0.20490880720,0.00000000000,,0.25576026190,0.53933093090,536.59100000000,31428.16163300000,2.82313756240,0.47827045820,1664.22853510000,69453.51382500000,11766.18678400000,40942574.35600000000,873.72872631700,8.66000000000,B,21.36568769300,24601.53368000000,745,1297,242,03100207,1528B,SWD,Anclote River / Coastal Pinellas County,Group 5,Springs Coast,DIRECT RUNOFF TO INTRACOASTAL WATERWAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 43 - P.Homann","WBID created, Run 25",0.00264000000,,18024367.62850000000,4453.91823853000,46249.27160790000,18024367.62850000000,
270,271,,PC23,1565.63175630000,0.00007904680,5.50423600820,0.07932748830,0.00000000000,,0.22791081270,0.69276169900,536.59100000000,21863.19651900000,2.82313756240,0.47827045820,1664.22853510000,49201.44259700000,8335.26385880000,29004057.69300000000,1564.55616832000,8.37442702790,B,38.33108001300,17427.92956700000,1098,920,2589,03100207,1694B,SWD,Anclote River / Coastal Pinellas County,Group 5,Springs Coast,BOCA CIEGA BAY (NORTH),sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 25 - T.Singleton",4.15783000000,,15611566.36880000000,3857.70206285000,22835.29652130000,15611566.36880000000,
270,271,,PC23,1565.63175630000,0.00007904680,5.50423600820,0.07932748830,0.00000000000,,0.22791081270,0.69276169900,536.59100000000,21863.19651900000,2.82313756240,0.47827045820,1664.22853510000,49201.44259700000,8335.26385880000,29004057.69300000000,1564.55616832000,8.37442702790,B,38.33108001300,17427.92956700000,1837,1703,3622,03100207,1668F,SWD,Anclote River / Coastal Pinellas County,Group 5,Springs Coast,PASADENA LAKE OUTLET,,STREAM,3F,,"WBID created, Run 25 - K.Petrus",0.00000000000,,5345417.10173000000,1320.88133202000,12395.40982940000,5345417.10173000000,
271,272,Moccasin Creek,PC24,2211.08634690000,0.00000000000,4.17281662420,0.05760887080,0.00000000000,,0.85366149090,0.08872963830,536.59100000000,57731.87308000000,1.60269475310,0.33086844200,1337.40980580000,34615.27623300000,7146.15337370000,28885606.43000000000,2210.58719472000,2.92515424890,D,38.60625491700,21598.17155800000,5003,6123,132,03100206,1530,SWD,Coastal Old Tampa Bay Tributary,Group 1,Tampa Bay,MOCCASIN CREEK TIDAL,sq. miles,ESTUARY,3M,,"WBID modified, Run 25 - K.Petrus; WBID modified, Run 30 - K.Petrus",0.04153000000,,3015953.84810000000,745.25842612200,8213.87901122000,3015953.84810000000,
272,273,Grassy Creek,PC25,1471.53321980000,0.00000000000,6.10538838680,0.00094506720,0.00000000000,,0.51437498180,0.48467995090,536.59100000000,43826.40370000000,1.60269475310,0.33086844200,1337.40980580000,22239.89421300000,4591.31667740000,18558651.01100000000,1472.06734258000,1.00000000000,D,27.05404598300,13876.56268900000,5017,6509,3705,03100206,1558H,SWD,Old Tampa Bay,Group 1,Tampa Bay,OLD TAMPA BAY,sq. miles,ESTUARY,2,,"WBID modified, Run 42 - J.Rich-Zeisler; WBID modified, Run 60 - B.Spencer",33.25172000000,,89686773.22370000000,22142.31126340000,56690.52872110000,89686773.22370000000,1
273,274,Briar Creek,PC26,2635.26703960000,0.00030037940,5.34009347090,0.24727922340,0.00000000000,,0.43907855090,0.31364222570,536.59100000000,58927.81087000000,1.60269475310,0.33086844200,1337.40980580000,21508.71501800000,4440.36833220000,17948499.75100000000,2635.73170726000,4.47798203670,B,61.58215063000,13420.34406600000,1461,1279,141,03100206,1541C,SWD,Coastal Old Tampa Bay Tributary,Group 1,Tampa Bay,BRIAR CREEK,miles,STREAM,3F,,,1.66400000000,,5904463.46160000000,1459.02469604000,11331.34916880000,5904463.46160000000,
273,274,Briar Creek,PC26,2635.26703960000,0.00030037940,5.34009347090,0.24727922340,0.00000000000,,0.43907855090,0.31364222570,536.59100000000,58927.81087000000,1.60269475310,0.33086844200,1337.40980580000,21508.71501800000,4440.36833220000,17948499.75100000000,2635.73170726000,4.47798203670,B,61.58215063000,13420.34406600000,6167,6125,142,03100206,1541A,SWD,Coastal Old Tampa Bay Tributary,Group 1,Tampa Bay,LAKE TARPON CANAL,sq. miles,ESTUARY,3M,"Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 31 - J.Albright","WBID modified, Run 23 - T.Singleton; WBID modified, Run 30 - K.Petrus",0.06352000000,,2439111.03726000000,602.71746330300,6751.24315803000,2439111.03726000000,
274,275,Whitaker Bayou,SC01,2522.81216000000,0.00003894240,6.89236327140,0.12840628610,0.00000000000,,0.79643379150,0.07515992230,536.59100000000,4474.62298000000,3.55856516710,0.67886113460,2508.25819570000,65922.17603400000,12575.85603100000,46465311.31200000000,2520.86093989000,7.25125568880,B,51.04433487600,18524.93152100000,55,56,2602,03100201,1936,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,WHITAKER BAYOU (TIDAL),sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 29 - K.Petrus",0.01517000000,,5345364.51431000000,1320.86833739000,10598.36197780000,5345364.51431000000,
274,275,Whitaker Bayou,SC01,2522.81216000000,0.00003894240,6.89236327140,0.12840628610,0.00000000000,,0.79643379150,0.07515992230,536.59100000000,4474.62298000000,3.55856516710,0.67886113460,2508.25819570000,65922.17603400000,12575.85603100000,46465311.31200000000,2520.86093989000,7.25125568880,B,51.04433487600,18524.93152100000,2873,2767,2601,03100201,1936A,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,WALKER CREEK,miles,STREAM,3F,"Waterbody Name revised, Run 40 - K.ODonnell","WBID created, Run 18",4.00100000000,,16083009.96310000000,3974.19831206000,19062.38653650000,16083009.96310000000,
275,276,Hudson Bayou,SC02,3890.49730580000,0.00006350990,6.89236327140,0.12840628610,0.00000000000,,0.79643379150,0.07515992230,536.59100000000,3588.46023400000,4.02657950090,0.81082887630,2709.81987800000,74592.10951800000,15020.54940800000,50199227.67500000000,3892.81171805000,7.70706285030,B,70.15771809100,18524.93152100000,957,755,3226,03100201,1953,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,HUDSON BAYOU TIDAL,sq. miles,ESTUARY,3M,,"WBID modified, Run 26 - A.Lassiter",0.03358000000,,2029661.06150000000,501.54017085100,6344.91571524000,2029661.06150000000,
275,276,Hudson Bayou,SC02,3890.49730580000,0.00006350990,6.89236327140,0.12840628610,0.00000000000,,0.79643379150,0.07515992230,536.59100000000,3588.46023400000,4.02657950090,0.81082887630,2709.81987800000,74592.10951800000,15020.54940800000,50199227.67500000000,3892.81171805000,7.70706285030,B,70.15771809100,18524.93152100000,1070,878,3225,03100201,1953A,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,DRAIN TO HUDSON BAYOU,miles,STREAM,3F,"Waterbody Name revised, Run 48 - P.Homann","WBID created, Run 28",1.20000000000,,5462638.96071000000,1349.84748420000,11717.85194590000,5462638.96071000000,
275,276,Hudson Bayou,SC02,3890.49730580000,0.00006350990,6.89236327140,0.12840628610,0.00000000000,,0.79643379150,0.07515992230,536.59100000000,3588.46023400000,4.02657950090,0.81082887630,2709.81987800000,74592.10951800000,15020.54940800000,50199227.67500000000,3892.81171805000,7.70706285030,B,70.15771809100,18524.93152100000,6269,6247,4331,03100201,1968C,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,SARASOTA BAY,sq. miles,ESTUARY,2,"Waterbody Class changed from 3M to 2, Run 37 - K.ODonnell",,2.77963000000,,8276181.72459000000,2045.08904215000,22019.72455170000,8276181.72459000000,
276,277,Phillippi Creek,SC03,17099.40459800000,0.00000000000,6.27539663230,0.06823059620,0.00224551240,,0.90725808970,0.02226580170,536.59100000000,3933.20887100000,4.03122462860,0.83888053760,2667.71211630000,145775.30240000000,30335.21455800000,96468586.17300000000,17088.52605270000,6.89858948260,A,272.61962915000,36161.54291300000,4490,4386,4162,03100201,1937,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,PHILIPPI CREEK,miles,STREAM,3F,,"WBID modified, Run 26",18.46400000000,,72764786.65360000000,17980.57036340000,50150.70769640000,72764786.65360000000,
276,277,Phillippi Creek,SC03,17099.40459800000,0.00000000000,6.27539663230,0.06823059620,0.00224551240,,0.90725808970,0.02226580170,536.59100000000,3933.20887100000,4.03122462860,0.83888053760,2667.71211630000,145775.30240000000,30335.21455800000,96468586.17300000000,17088.52605270000,6.89858948260,A,272.61962915000,36161.54291300000,4623,6193,4163,03100201,1947,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,PHILIPPI CREEK (TIDAL),sq. miles,ESTUARY,3M,"Waterbody Class changed from 3F to 3M, Run 29; Waterbody Name revised, Run 34; Waterbody Type changed from STREAM to ESTUARY, Run 34 - J.Hand",,0.17395000000,,16884925.66720000000,4172.35599804000,29097.40573070000,16884925.66720000000,
277,278,Mathaney Creek,SC04,940.87341997000,0.00006840260,4.59169353150,0.11895696950,0.00000000000,,0.77192646970,0.10911656080,536.59100000000,7241.11129200000,3.74947808540,0.71887947970,2466.86582210000,104504.41208000000,20036.40924800000,68755799.22000000000,940.33955357900,7.68142328090,B,17.55620458800,27871.72233000000,259,1306,196,03100201,1975B,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,MATHENY CREEK,miles,STREAM,3F,,"WBID created, Run 3",2.34200000000,,295911.83497400000,73.12140686200,7521.52361196000,295911.83497400000,
277,278,Mathaney Creek,SC04,940.87341997000,0.00006840260,4.59169353150,0.11895696950,0.00000000000,,0.77192646970,0.10911656080,536.59100000000,7241.11129200000,3.74947808540,0.71887947970,2466.86582210000,104504.41208000000,20036.40924800000,68755799.22000000000,940.33955357900,7.68142328090,B,17.55620458800,27871.72233000000,5364,5255,4613,03100201,1975,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,TRIBUTARY TO ELLIGRAW BAYOU,,STREAM,3F,"Waterbody name revised, Waterbody Type changed from ESTUARY to STREAM and Waterbody Class changed from 3M to 3F -  K.ODonnell, Run 60",,0.00000000000,,17535989.85130000000,4333.23746161000,36608.05017090000,17535989.85130000000,
278,279,Clower Creek,SC06,1391.31658030000,0.00009278080,4.59169353150,0.11895696950,0.00000000000,,0.77192646970,0.10911656080,536.59100000000,9611.48795400000,4.52484014210,0.83201989820,2724.97803040000,126115.08803000000,23189.82757500000,75949831.01900000000,1393.29326902000,7.82333340570,B,32.11765235700,27871.72233000000,6265,6243,4620,03100201,1975A,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,CLOWER CREEK,miles,STREAM,3F,"Waterbody name revised, Waterbody Type changed from ESTUARY to STREAM and Waterbody Class changed from 3M to 3F -  K.ODonnell, Run 60","WBID modified (merged with 1975AA), Run 38 - P.Kurisko",0.44700000000,,2057469.59967000000,508.41181028400,8392.44807221000,2057469.59967000000,
279,280,Catfish/North Creek,SC07,6088.49771790000,0.00002579670,4.59169353150,0.11895696950,0.00000000000,,0.77192646970,0.10911656080,536.59100000000,11138.37466000000,3.02000518880,0.66631870570,2377.85938410000,84172.74605700000,18571.44994900000,66275036.49300000000,6090.31757321000,4.17922090310,B,120.74579688000,27871.72233000000,1896,1775,4666,03100201,1984,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,CATFISH CREEK DOWNSTREAM SEGMENT,miles,STREAM,3F,"Waterbody Name revised, Run 34; Waterbody name revised, Waterbody Type changed from ESTUARY to STREAM and Waterbody Class changed from 3M to 3F -  K.ODonnell, Run 60","WBID modified, Run 26 - A.Lassiter",0.37000000000,,2349495.90641000000,580.57308220900,8367.80700827000,2349495.90641000000,
279,280,Catfish/North Creek,SC07,6088.49771790000,0.00002579670,4.59169353150,0.11895696950,0.00000000000,,0.77192646970,0.10911656080,536.59100000000,11138.37466000000,3.02000518880,0.66631870570,2377.85938410000,84172.74605700000,18571.44994900000,66275036.49300000000,6090.31757321000,4.17922090310,B,120.74579688000,27871.72233000000,1897,1776,4668,03100201,1984AB,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,NORTH CREEK,miles,STREAM,3F,,"WBID created, Run 18; WBID modified, Run 26 - A.Lassiter",1.85500000000,,4631999.10285000000,1144.59190527000,10216.00904610000,4631999.10285000000,
279,280,Catfish/North Creek,SC07,6088.49771790000,0.00002579670,4.59169353150,0.11895696950,0.00000000000,,0.77192646970,0.10911656080,536.59100000000,11138.37466000000,3.02000518880,0.66631870570,2377.85938410000,84172.74605700000,18571.44994900000,66275036.49300000000,6090.31757321000,4.17922090310,B,120.74579688000,27871.72233000000,3195,4654,4653,03100201,1984AA,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,CATFISH CREEK,miles,STREAM,3F,,"WBID created, Run 18; WBID modified, Run 26 - A.Lassiter",1.53500000000,,7865721.79759000000,1943.66218531000,15983.32802350000,7865721.79759000000,
279,280,Catfish/North Creek,SC07,6088.49771790000,0.00002579670,4.59169353150,0.11895696950,0.00000000000,,0.77192646970,0.10911656080,536.59100000000,11138.37466000000,3.02000518880,0.66631870570,2377.85938410000,84172.74605700000,18571.44994900000,66275036.49300000000,6090.31757321000,4.17922090310,B,120.74579688000,27871.72233000000,6267,6245,4667,03100201,1984A,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,NORTH CREEK (TIDAL),sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 26 - A.Lassiter",0.01469000000,,1638421.72679000000,404.86282580200,6849.02709831000,1638421.72679000000,
280,281,South Creek,SC08,8701.23231680000,0.00001872850,4.59169353150,0.11895696950,0.00000000000,,0.77192646970,0.10911656080,536.59100000000,6457.33704800000,2.08318682510,0.30980697210,1733.18188890000,58062.00475000000,8634.85390220000,48306764.35400000000,8699.73286952000,1.96380710350,C,178.53668201000,27871.72233000000,1806,1672,1220,03100201,1985,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,UNNAMED CREEK,miles,STREAM,3F,,,9.89700000000,,21895278.37520000000,5410.44111522000,22723.93759980000,21895278.37520000000,
280,281,South Creek,SC08,8701.23231680000,0.00001872850,4.59169353150,0.11895696950,0.00000000000,,0.77192646970,0.10911656080,536.59100000000,6457.33704800000,2.08318682510,0.30980697210,1733.18188890000,58062.00475000000,8634.85390220000,48306764.35400000000,8699.73286952000,1.96380710350,C,178.53668201000,27871.72233000000,2075,1981,4641,03100201,1982A,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,SOUTH CREEK,sq. miles,ESTUARY,3M,,"WBID modified, Run 38 - P.Kurisko",0.07444000000,,10253407.41540000000,2533.67215073000,19267.41981050000,10253407.41540000000,
280,281,South Creek,SC08,8701.23231680000,0.00001872850,4.59169353150,0.11895696950,0.00000000000,,0.77192646970,0.10911656080,536.59100000000,6457.33704800000,2.08318682510,0.30980697210,1733.18188890000,58062.00475000000,8634.85390220000,48306764.35400000000,8699.73286952000,1.96380710350,C,178.53668201000,27871.72233000000,4105,3946,4363,03100201,1982,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,SOUTH CREEK,miles,STREAM,3F,,,9.32300000000,,22879983.90310000000,5653.76715034000,27778.08002370000,22879983.90310000000,
280,281,South Creek,SC08,8701.23231680000,0.00001872850,4.59169353150,0.11895696950,0.00000000000,,0.77192646970,0.10911656080,536.59100000000,6457.33704800000,2.08318682510,0.30980697210,1733.18188890000,58062.00475000000,8634.85390220000,48306764.35400000000,8699.73286952000,1.96380710350,C,178.53668201000,27871.72233000000,4277,4161,4609,03100201,1982B,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,SOUTH CREEK (OSCAR SCHERER STATE PARK),miles,STREAM,3F,"Waterbody Name revised, Run 34",,1.86200000000,,724488.69465000000,179.02505526000,5074.12702262000,724488.69465000000,
281,282,Shakett Creek,SC12,5457.96061440000,0.00000000000,3.89423861880,0.04385939950,0.01189741260,,0.88768262300,0.05656056490,589.75781419000,2551.02411100000,2.58433535920,0.49851043500,1826.67897540000,96525.24060800000,18619.42549700000,68226682.34200000000,5458.22739634000,4.21805771630,A,75.78355897800,37350.12186700000,1531,1384,4606,03100201,2002,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,DONA BAY,sq. miles,ESTUARY,3M,,,0.21399000000,,4202803.93831000000,1038.53547041000,8321.01493354000,4202803.93831000000,
281,282,Shakett Creek,SC12,5457.96061440000,0.00000000000,3.89423861880,0.04385939950,0.01189741260,,0.88768262300,0.05656056490,589.75781419000,2551.02411100000,2.58433535920,0.49851043500,1826.67897540000,96525.24060800000,18619.42549700000,68226682.34200000000,5458.22739634000,4.21805771630,A,75.78355897800,37350.12186700000,3187,4646,4622,03100201,1924,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,COW PEN SLOUGH,miles,STREAM,3F,,,45.72300000000,,135837898.36900000000,33566.27569420000,102279.78431300000,135837898.36900000000,
281,282,Shakett Creek,SC12,5457.96061440000,0.00000000000,3.89423861880,0.04385939950,0.01189741260,,0.88768262300,0.05656056490,589.75781419000,2551.02411100000,2.58433535920,0.49851043500,1826.67897540000,96525.24060800000,18619.42549700000,68226682.34200000000,5458.22739634000,4.21805771630,A,75.78355897800,37350.12186700000,3188,4647,4623,03100201,1924A,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,SHAKETT CREEK,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 41 - K.ODonnell","WBID created, Run 18",0.03210000000,,697069.76606200000,172.24969045200,4047.28836166000,697069.76606200000,
281,282,Shakett Creek,SC12,5457.96061440000,0.00000000000,3.89423861880,0.04385939950,0.01189741260,,0.88768262300,0.05656056490,589.75781419000,2551.02411100000,2.58433535920,0.49851043500,1826.67897540000,96525.24060800000,18619.42549700000,68226682.34200000000,5458.22739634000,4.21805771630,A,75.78355897800,37350.12186700000,3193,4652,4639,03100201,1994,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,SALT CREEK,miles,STREAM,3F,,,7.19600000000,,16488154.80390000000,4074.31178250000,21901.49744450000,16488154.80390000000,
281,282,Shakett Creek,SC12,5457.96061440000,0.00000000000,3.89423861880,0.04385939950,0.01189741260,,0.88768262300,0.05656056490,589.75781419000,2551.02411100000,2.58433535920,0.49851043500,1826.67897540000,96525.24060800000,18619.42549700000,68226682.34200000000,5458.22739634000,4.21805771630,A,75.78355897800,37350.12186700000,3196,4655,4654,03100201,1924B,SD,Sarasota Bay,Group 3,Sarasota Bay - Peace - Myakka,TRIBUTARY TO SHAKETT CREEK,miles,STREAM,3F,"Waterbody ID changed from 1924 to 1924B, Run 25 - J.Hand; Waterbody Name revised, Run 49 - P.Flores",,1.37300000000,,6401823.42851000000,1581.92502039000,11724.99606810000,6401823.42851000000,
